iso_code;continent;location;date;total_cases;new_cases;total_deaths;new_deaths;total_cases_per_million;new_cases_per_million;total_deaths_per_million;new_deaths_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;total_tests;new_tests;total_tests_per_thousand;new_tests_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;total_boosters;new_vaccinations;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;total_boosters_per_hundred;stringency_index;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;population;excess_mortality_cumulative_absolute;excess_mortality_cumulative;excess_mortality;excess_mortality_cumulative_per_million
BRA;South America;Brazil;10/07/2022 00:00;328308440;711140;6733390;2660;152479261;330281;3127249;1235;104;;;;;;;;;;;;;;;;458522879.0;184888876.0;169407663.0;109565250.0;83237.0;212.96;85.87;78.68;50.89;2735;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;11/07/2022 00:00;328745010;436570;6735540;2150;152682021;20276;3128248;999;102;;;;;;;;;;;;;;;;459647933.0;184902655.0;169450183.0;110634426.0;1125054.0;213.48;85.88;78.7;51.38;2735;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;12/07/2022 00:00;328745010;0;6735540;0;152682021;0;3128248;0;101;;;;;;;;;;;;;;;;;;;;;;;;;2735;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;13/07/2022 00:00;329405070;660060;6737580;2040;152988579;306558;3129195;947;101;;;;;;;;;;;;;;;;460051351.0;184922668.0;169518495.0;110950272.0;;213.67;85.89;78.73;51.53;2734;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;14/07/2022 00:00;330045550;640480;6741020;3440;153286043;297464;3130793;1598;10;;;;;;;;;;;;;;;;461148848.0;184951661.0;169602261.0;111935605.0;1097497.0;214.18;85.9;78.77;51.99;2733;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;15/07/2022 00:00;330767790;722240;6744820;3800;153621479;335436;3132558;1765;99;;;;;;;;;;;;;;;;;;;;;;;;;2733;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;16/07/2022 00:00;331421580;653790;6747790;2970;153925125;303646;3133937;1379;97;;;;;;;;;;;;;;;;461493406.0;184973979.0;169671773.0;112188936.0;;214.34;85.91;78.8;52.1;2732;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;17/07/2022 00:00;332501170;1079590;6750900;3110;154426529;501404;3135382;1444;96;;;;;;;;;;;;;;;;461568115.0;184976830.0;169680492.0;112252184.0;74709.0;214.37;85.91;78.81;52.13;2732;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;18/07/2022 00:00;332902660;401490;6752950;2050;154612996;186468;3136334;952;95;;;;;;;;;;;;;;;;;;;;;;;;;2732;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;19/07/2022 00:00;333011180;108520;6753500;550;154663397;50401;3136589;255;93;;;;;;;;;;;;;;;;;;;;;;;;;2732;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;20/07/2022 00:00;333398150;386970;6755180;1680;154843121;179724;3137369;78;92;;;;;;;;;;;;;;;;;;;;;;;;;2732;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;21/07/2022 00:00;333978140;579990;6758710;3530;155112491;26937;3139009;1639;91;;;;;;;;;;;;;;;;;;;;;;;;;2732;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;22/07/2022 00:00;334542940;564800;6762170;3460;155374806;262315;3140616;1607;91;;;;;;;;;;;;;;;;;;;;;;;;;2732;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;23/07/2022 00:00;335057270;514330;6764860;2690;155613681;238875;3141865;1249;9;;;;;;;;;;;;;;;;;;;;;;;;;2732;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;24/07/2022 00:00;335057270;0;6764860;0;155613681;0;3141865;0;89;;;;;;;;;;;;;;;;465319009.0;185208286.0;170168354.0;;;216.11;86.02;79.03;;2727;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;25/07/2022 00:00;335815330;758060;6769270;4410;155965754;352073;3143913;2048;89;;;;;;;;;;;;;;;;;;;;;;;;;2572;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;26/07/2022 00:00;335913560;98230;6769640;370;156011376;45622;3144085;172;88;;;;;;;;;;;;;;;;;;;;;;;;;2572;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;27/07/2022 00:00;336219650;306090;6771430;1790;156153536;14216;3144917;831;88;;;;;;;;;;;;;;;;;;;;;;;;;2572;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;28/07/2022 00:00;336598790;379140;6774940;3510;156329623;176087;3146547;163;87;;;;;;;;;;;;;;;;;;;;;;;;;2572;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;29/07/2022 00:00;337043930;445140;6778040;3100;156536364;20674;3147986;144;87;;;;;;;;;;;;;;;;;;;;;;;;;2572;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;30/07/2022 00:00;337489850;445920;6780690;2650;156743466;207103;3149217;1231;87;;;;;;;;;;;;;;;;;;;;;;;;;2572;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;31/07/2022 00:00;337906980;417130;6783130;2440;156937198;193731;315035;1133;86;;;;;;;;;;;;;;;;;;;;;;;;;2572;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;797477.94;22.34;9.07;3703799
BRA;South America;Brazil;01/08/2022 00:00;338135870;228890;6784860;1730;157043503;106305;3151154;803;85;;;;;;;;;;;;;;;;;;;;;;;;;2572;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;02/08/2022 00:00;338339000;203130;6785140;280;157137845;94342;3151284;13;85;;;;;;;;;;;;;;;;;;;;;;;;;2572;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;03/08/2022 00:00;338559640;220640;6787150;2010;157240319;102474;3152218;934;85;;;;;;;;;;;;;;;;;;;;;;;;;2572;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;04/08/2022 00:00;338904280;344640;6790100;2950;157400383;160064;3153588;137;85;;;;;;;;;;;;;;;;;;;;;;;;;2572;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;05/08/2022 00:00;339240610;336330;6792750;2650;157556588;156205;3154818;1231;85;;;;;;;;;;;;;;;;;;;;;;;;;2397;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;06/08/2022 00:00;339644940;404330;6795360;2610;157744374;187787;3156031;1212;85;;;;;;;;;;;;;;;;;;;;;;;;;2397;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;07/08/2022 00:00;339944700;299760;6797580;2220;157883595;13922;3157062;1031;84;;;;;;;;;;;;;;;;;;;;;;;;;2397;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;08/08/2022 00:00;340111730;167030;6799390;1810;15796117;77575;3157902;841;84;;;;;;;;;;;;;;;;465620128.0;185834527.0;170839777.0;114326122.0;;216.25;86.31;79.34;53.1;2394;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;09/08/2022 00:00;340183710;71980;6799960;570;1579946;3343;3158167;265;84;;;;;;;;;;;;;;;;465843376.0;185856818.0;170942943.0;114425818.0;223248.0;216.36;86.32;79.39;53.14;2394;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;10/08/2022 00:00;340357800;174090;6801660;1700;158075454;80854;3158957;79;84;;;;;;;;;;;;;;;;466047379.0;185892530.0;170983152.0;114560347.0;204003.0;216.45;86.34;79.41;53.21;2394;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;11/08/2022 00:00;340660000;302200;6805310;3650;158215808;140353;3160652;1695;85;;;;;;;;;;;;;;;;466464500.0;185920530.0;170998964.0;114934576.0;417121.0;216.64;86.35;79.42;53.38;2394;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;12/08/2022 00:00;340969350;309350;6807860;2550;158359482;143674;3161836;1184;85;;;;;;;;;;;;;;;;466850155.0;185975699.0;171084385.0;115180990.0;385655.0;216.82;86.37;79.46;53.49;2393;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;13/08/2022 00:00;341245790;276440;6810060;2200;158487872;12839;3162858;1022;85;;;;;;;;;;;;;;;;;;;;;;;;;2393;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;14/08/2022 00:00;341481310;235520;6812530;2470;158597256;109385;3164005;1147;85;;;;;;;;;;;;;;;;467002964.0;185993496.0;171111631.0;115289012.0;;216.89;86.38;79.47;53.54;2393;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;15/08/2022 00:00;341658570;177260;6814000;1470;158679583;82326;3164688;683;85;;;;;;;;;;;;;;;;467119772.0;186014159.0;171145175.0;115352317.0;116808.0;216.95;86.39;79.49;53.57;2393;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;16/08/2022 00:00;341702860;44290;6814370;370;158700153;2057;316486;172;85;;;;;;;;;;;;;;;;;;;;;;;;;2393;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;17/08/2022 00:00;341782400;79540;6815570;1200;158737094;36941;3165417;557;85;;;;;;;;;;;;;;;;;;;;;;;;;2393;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;18/08/2022 00:00;342012800;230400;6817630;2060;158844101;107007;3166374;957;86;;;;;;;;;;;;;;;;468196498.0;186100433.0;171285767.0;116222886.0;;217.45;86.43;79.55;53.98;2393;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;19/08/2022 00:00;342232070;219270;6820100;2470;158945939;101838;3167521;1147;86;;;;;;;;;;;;;;;;468240252.0;186112320.0;171298784.0;116241830.0;43754.0;217.47;86.44;79.56;53.99;2392;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;20/08/2022 00:00;342453740;221670;6822160;2060;159048891;102952;3168478;957;86;;;;;;;;;;;;;;;;468323757.0;186147547.0;171315994.0;116272952.0;83505.0;217.51;86.45;79.57;54.0;2392;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;21/08/2022 00:00;342642370;188630;6823580;1420;159136498;87607;3169137;66;87;;;;;;;;;;;;;;;;468339633.0;186159303.0;171319284.0;116274155.0;15876.0;217.52;86.46;79.57;54.0;2392;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;22/08/2022 00:00;342797850;155480;6825020;1440;159208709;72211;3169806;669;87;;;;;;;;;;;;;;;;468400138.0;186176638.0;171336583.0;116300081.0;60505.0;217.54;86.47;79.58;54.01;2392;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;23/08/2022 00:00;342848640;50790;6825490;470;159232298;23589;3170024;218;88;;;;;;;;;;;;;;;;468580889.0;186302961.0;171369543.0;116322566.0;180751.0;217.63;86.53;79.59;54.02;2392;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;24/08/2022 00:00;342910820;62180;6826710;1220;159261177;28879;3170591;567;89;;;;;;;;;;;;;;;;468684685.0;186358100.0;171401015.0;116346199.0;103796.0;217.68;86.55;79.61;54.04;2392;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;25/08/2022 00:00;343113230;202410;6828740;2030;159355184;94007;3171534;943;89;;;;;;;;;;;;;;;;468741076.0;186374962.0;171421366.0;116365561.0;56391.0;217.7;86.56;79.61;54.04;2392;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;26/08/2022 00:00;343296000;182770;6830760;2020;159440069;84886;3172472;938;89;;;;;;;;;;;;;;;;468802225.0;186397361.0;171439071.0;116386932.0;61149.0;217.73;86.57;79.62;54.05;2392;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;27/08/2022 00:00;343506390;210390;6832330;1570;159537783;97713;3173201;729;9;;;;;;;;;;;;;;;;468830167.0;186406003.0;171451693.0;116393648.0;27942.0;217.74;86.57;79.63;54.06;2392;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;28/08/2022 00:00;343689090;182700;6833970;1640;159622636;84853;3173963;762;9;;;;;;;;;;;;;;;;468834023.0;186406388.0;171451863.0;116396949.0;3856.0;217.74;86.57;79.63;54.06;2392;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;29/08/2022 00:00;343812950;123860;6834720;750;159680161;57525;3174311;348;9;;;;;;;;;;;;;;;;470058345.0;186476296.0;171607294.0;117398187.0;1224322.0;218.31;86.61;79.7;54.52;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;30/08/2022 00:00;343847470;34520;6834940;220;159696194;16032;3174413;102;9;;;;;;;;;;;;;;;;470115910.0;186491119.0;171625383.0;117422896.0;57565.0;218.34;86.61;79.71;54.54;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;31/08/2022 00:00;343972050;124580;6836220;1280;159754053;5786;3175008;594;9;;;;;;;;;;;;;;;;470327404.0;186519881.0;171665721.0;117565662.0;211494.0;218.44;86.63;79.73;54.6;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;813080.56;22.03;12.91;37762637
BRA;South America;Brazil;01/09/2022 00:00;344140110;168060;6838510;2290;159832107;78054;3176071;1064;9;;;;;;;;;;;;;;;;470483060.0;186542426.0;171709120.0;117655924.0;155656.0;218.51;86.64;79.75;54.64;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;02/09/2022 00:00;344298530;158420;6839650;1140;159905683;73576;3176601;529;91;;;;;;;;;;;;;;;;470528623.0;186558432.0;171721033.0;117674330.0;45563.0;218.53;86.65;79.75;54.65;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;03/09/2022 00:00;344446740;148210;6841470;1820;159974518;68835;3177446;845;91;;;;;;;;;;;;;;;;470708499.0;186578811.0;171762519.0;117792808.0;179876.0;218.62;86.65;79.77;54.71;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;04/09/2022 00:00;344561450;114710;6842620;1150;160027794;53276;317798;534;92;;;;;;;;;;;;;;;;470745558.0;186583216.0;171768695.0;117819334.0;37059.0;218.63;86.66;79.78;54.72;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;05/09/2022 00:00;344678670;117220;6843540;920;160082235;54442;3178407;427;92;;;;;;;;;;;;;;;;470784030.0;186590349.0;171778301.0;117841133.0;38472.0;218.65;86.66;79.78;54.73;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;06/09/2022 00:00;344775390;96720;6844250;710;160127156;44921;3178737;33;93;;;;;;;;;;;;;;;;470898070.0;186618522.0;171809197.0;117896301.0;114040.0;218.7;86.67;79.79;54.76;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;07/09/2022 00:00;344775390;0;6844250;0;160127156;0;3178737;0;93;;;;;;;;;;;;;;;;470910315.0;186624508.0;171811546.0;117900233.0;12245.0;218.71;86.68;79.8;54.76;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;08/09/2022 00:00;344909310;133920;6845800;1550;160189353;62198;3179457;72;95;;;;;;;;;;;;;;;;470943250.0;186632925.0;171821267.0;117915066.0;32935.0;218.72;86.68;79.8;54.76;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;09/09/2022 00:00;344998230;88920;6846370;570;160230651;41298;3179722;265;98;;;;;;;;;;;;;;;;471130593.0;186656503.0;171858625.0;118041839.0;187343.0;218.81;86.69;79.82;54.82;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;10/09/2022 00:00;345040290;42060;6847220;850;160250186;19534;3180116;395;98;;;;;;;;;;;;;;;;471187373.0;186663841.0;171871796.0;118078226.0;56780.0;218.84;86.69;79.82;54.84;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;11/09/2022 00:00;345167390;127100;6848130;910;160309216;5903;3180539;423;99;;;;;;;;;;;;;;;;471204985.0;186665783.0;171875292.0;118090435.0;17612.0;218.85;86.69;79.83;54.85;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;12/09/2022 00:00;345261480;94090;6848530;400;160352915;43699;3180725;186;99;;;;;;;;;;;;;;;;471266090.0;186674424.0;171889220.0;118129076.0;61105.0;218.87;86.7;79.83;54.86;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;13/09/2022 00:00;345261480;0;6848530;0;160352915;0;3180725;0;10;;;;;;;;;;;;;;;;471378826.0;186715084.0;171949598.0;118140842.0;112736.0;218.93;86.72;79.86;54.87;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;14/09/2022 00:00;345339570;78090;6848980;450;160389183;36268;3180934;209;10;;;;;;;;;;;;;;;;471541070.0;186735750.0;171986751.0;118245579.0;162244.0;219.0;86.73;79.88;54.92;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;15/09/2022 00:00;345443770;104200;6850020;1040;160437578;48395;3181417;483;10;;;;;;;;;;;;;;;;471637254.0;186749395.0;172011897.0;118303181.0;96184.0;219.05;86.73;79.89;54.94;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;16/09/2022 00:00;345589020;145250;6851210;1190;160505037;6746;3181969;553;101;;;;;;;;;;;;;;;;471683198.0;186763817.0;172032889.0;118313785.0;45944.0;219.07;86.74;79.9;54.95;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;17/09/2022 00:00;345688330;99310;6852030;820;160551161;46123;318235;381;102;;;;;;;;;;;;;;;;471818420.0;186779155.0;172062452.0;118404473.0;135222.0;219.13;86.75;79.91;54.99;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;18/09/2022 00:00;345790850;102520;6853000;970;160598775;47614;3182801;451;104;;;;;;;;;;;;;;;;471848842.0;186784356.0;172070129.0;118422064.0;30422.0;219.15;86.75;79.92;55.0;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;19/09/2022 00:00;345820630;29780;6853340;340;160612606;13831;3182959;158;106;;;;;;;;;;;;;;;;471886071.0;186794251.0;172085291.0;118434275.0;37229.0;219.16;86.75;79.92;55.01;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;20/09/2022 00:00;345870470;49840;6853760;420;160635754;23148;3183154;195;106;;;;;;;;;;;;;;;;471922157.0;186802634.0;172101534.0;118445795.0;36086.0;219.18;86.76;79.93;55.01;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;21/09/2022 00:00;345920270;49800;6854280;520;160658883;23129;3183395;242;107;;;;;;;;;;;;;;;;472074264.0;186822935.0;172143680.0;118536943.0;152107.0;219.25;86.77;79.95;55.05;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;22/09/2022 00:00;346007680;87410;6855180;900;160699479;40597;3183813;418;108;;;;;;;;;;;;;;;;;;;;;;;;;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;23/09/2022 00:00;346079470;71790;6856040;860;160732821;33342;3184213;399;107;;;;;;;;;;;;;;;;472271029.0;186857554.0;172196847.0;118650592.0;;219.34;86.78;79.97;55.11;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;24/09/2022 00:00;346166550;87080;6856770;730;160773265;40443;3184552;339;106;;;;;;;;;;;;;;;;472338682.0;186866076.0;172212074.0;118694643.0;67653.0;219.37;86.79;79.98;55.13;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;25/09/2022 00:00;346244270;77720;6857500;730;160809361;36096;3184891;339;106;;;;;;;;;;;;;;;;472364620.0;186868669.0;172217754.0;118712344.0;25938.0;219.38;86.79;79.98;55.13;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;26/09/2022 00:00;346309940;65670;6857820;320;160839861;305;3185039;149;105;;;;;;;;;;;;;;;;472820035.0;187303916.0;172225884.0;118724423.0;455415.0;219.6;86.99;79.99;55.14;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;27/09/2022 00:00;346322200;12260;6858050;230;160845555;5694;3185146;107;105;;;;;;;;;;;;;;;;472853663.0;187313182.0;172239966.0;118734796.0;33628.0;219.61;87.0;79.99;55.15;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;28/09/2022 00:00;346382880;60680;6858350;300;160873737;28182;3185286;139;105;;;;;;;;;;;;;;;;472972308.0;187327659.0;172264693.0;;118645.0;219.67;87.0;80.01;;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;29/09/2022 00:00;346465770;82890;6858810;460;160912234;38497;3185499;214;105;;;;;;;;;;;;;;;;;;;;;;;;;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;30/09/2022 00:00;346541900;76130;6859270;460;160947592;35358;3185713;214;105;;;;;;;;;;;;;;;;;;;;;;;;;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;823603.2;21.65;9.2;38251348
BRA;South America;Brazil;01/10/2022 00:00;346637310;95410;6859780;510;160991904;44312;318595;237;105;;;;;;;;;;;;;;;;;;;;;;;;;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;02/10/2022 00:00;346725240;87930;6860360;580;161032742;40838;3186219;269;104;;;;;;;;;;;;;;;;;;;;;;;;;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;03/10/2022 00:00;346785100;59860;6862540;2180;161060544;27801;3187232;1012;104;;;;;;;;;;;;;;;;;;;;;;;;;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;04/10/2022 00:00;346795330;10230;6863200;660;161065295;4751;3187538;307;104;;;;;;;;;;;;;;;;;;;;;;;;;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;05/10/2022 00:00;346845290;49960;6863710;510;161088498;23203;3187775;237;104;;;;;;;;;;;;;;;;;;;;;;;;;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;06/10/2022 00:00;346918960;73670;6864640;930;161122713;34215;3188207;432;103;;;;;;;;;;;;;;;;;;;;;;;;;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;07/10/2022 00:00;346990170;71210;6865730;1090;161155786;33073;3188713;506;103;;;;;;;;;;;;;;;;473061343.0;187376439.0;172307814.0;118811893.0;;219.71;87.02;80.03;55.18;2222;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
